target_side,target_time,cue_side,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block0.thisRepN,block0.thisTrialN,block0.thisN,block0.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,trialKey.keys,trialKey.rt,date,frameRate,expName,session,participant,
central,200,left,,,,,7,11,179,10,,,,,space,1.03663426497,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,right,,,,,7,12,180,7,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,right,,,,,7,13,181,15,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,left,,,,,7,14,182,3,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,left,,,,,7,15,183,16,,,,,space,1.24685120595,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,right,,,,,7,16,184,20,,,,,space,1.23523394733,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,right,,,,,7,17,185,14,,,,,space,1.0854780426,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,left,,,,,7,18,186,9,,,,,space,1.18489179491,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,left,,,,,7,19,187,2,,,,,space,1.00601438172,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,right,,,,,7,20,188,23,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,left,,,,,7,21,189,17,,,,,space,1.35909109957,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,left,,,,,7,22,190,1,,,,,space,1.0131389604,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,left,,,,,7,23,191,18,,,,,space,1.22038366608,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,left,,,,,8,0,192,17,,,,,space,1.20715475012,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,left,,,,,8,1,193,8,,,,,space,1.03585022677,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,left,,,,,8,2,194,18,,,,,space,1.10880796302,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,right,,,,,8,3,195,15,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,left,,,,,8,4,196,11,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,right,,,,,8,5,197,14,,,,,space,1.04219684345,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,right,,,,,8,6,198,6,,,,,space,0.972082904392,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,right,,,,,8,7,199,22,,,,,space,1.16799886578,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,left,,,,,8,8,200,0,,,,,space,0.944600640584,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,right,,,,,8,9,201,20,,,,,space,1.21969146917,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,left,,,,,8,10,202,1,,,,,space,1.02716364789,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,left,,,,,8,11,203,19,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,right,,,,,8,12,204,21,,,,,space,1.19248947841,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,left,,,,,8,13,205,16,,,,,space,1.2107228712,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,right,,,,,8,14,206,23,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,left,,,,,8,15,207,2,,,,,space,0.823751342699,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,right,,,,,8,16,208,4,,,,,space,1.00071817787,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,left,,,,,8,17,209,10,,,,,space,1.01184186817,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,right,,,,,8,18,210,13,,,,,space,1.00448918787,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,right,,,,,8,19,211,7,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,left,,,,,8,20,212,3,,,,,space,0.990357294014,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,right,,,,,8,21,213,5,,,,,space,0.870408250211,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,right,,,,,8,22,214,12,,,,,space,1.17602523505,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,left,,,,,8,23,215,9,,,,,space,1.01009192509,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,right,,,,,9,0,216,22,,,,,space,1.17228656156,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,right,,,,,9,1,217,15,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,right,,,,,9,2,218,21,,,,,space,1.22624181286,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,left,,,,,9,3,219,1,,,,,space,0.948185523579,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,left,,,,,9,4,220,3,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,left,,,,,9,5,221,8,,,,,space,1.01611014808,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,right,,,,,9,6,222,7,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,right,,,,,9,7,223,20,,,,,space,1.21592723377,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,left,,,,,9,8,224,19,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,left,,,,,9,9,225,10,,,,,space,1.02788385116,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,right,,,,,9,10,226,5,,,,,space,0.933978829712,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,left,,,,,9,11,227,9,,,,,space,1.12921502593,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,left,,,,,9,12,228,2,,,,,space,1.0511643938,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,left,,,,,9,13,229,16,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,right,,,,,9,14,230,6,,,,,space,0.844536316766,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,left,,,,,9,15,231,17,,,,,space,1.22650399702,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,right,,,,,9,16,232,4,,,,,space,0.958710045551,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,right,,,,,9,17,233,13,,,,,space,0.836095788711,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,right,,,,,9,18,234,12,,,,,space,0.97969665139,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,left,,,,,9,19,235,0,,,,,space,1.09275319908,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,right,,,,,9,20,236,14,,,,,space,1.08769801749,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,right,,,,,9,21,237,23,,,,,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,left,,,,,9,22,238,11,,,,,space,1.03171653101,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,left,,,,,9,23,239,18,,,,,space,1.19204710375,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,left,,,,,,,,,0,0,0,19,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,right,,,,,,,,,0,1,1,4,space,0.962705804788,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,right,,,,,,,,,0,2,2,21,space,1.16227509362,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,left,,,,,,,,,0,3,3,10,space,1.0712019265,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,left,,,,,,,,,0,4,4,2,space,0.925861247728,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,left,,,,,,,,,0,5,5,16,space,1.17982990855,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,left,,,,,,,,,0,6,6,8,space,1.06549051625,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,right,,,,,,,,,0,7,7,20,space,1.09451599295,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,right,,,,,,,,,0,8,8,23,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,right,,,,,,,,,0,9,9,5,space,0.927999298794,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,left,,,,,,,,,0,10,10,3,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,left,,,,,,,,,0,11,11,18,space,1.19918027291,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,right,,,,,,,,,0,12,12,14,space,1.06020765209,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,left,,,,,,,,,0,13,13,0,space,1.08502980127,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,left,,,,,,,,,0,14,14,1,space,0.952436343166,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,right,,,,,,,,,0,15,15,13,space,1.08807760484,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,left,,,,,,,,,0,16,16,17,space,1.1541922926,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,right,,,,,,,,,0,17,17,15,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,right,,,,,,,,,0,18,18,7,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,right,,,,,,,,,0,19,19,12,space,1.07840912742,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,left,,,,,,,,,0,20,20,11,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,left,,,,,,,,,0,21,21,9,space,1.04901412051,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,right,,,,,,,,,0,22,22,6,space,0.958190705802,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,right,,,,,,,,,0,23,23,22,space,1.12297345054,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,right,,,,,,,,,1,0,24,21,space,1.26234402696,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,left,,,,,,,,,1,1,25,19,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,right,,,,,,,,,1,2,26,15,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,left,,,,,,,,,1,3,27,8,space,1.0640874748,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,left,,,,,,,,,1,4,28,18,space,1.19537909148,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,left,,,,,,,,,1,5,29,3,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,right,,,,,,,,,1,6,30,23,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,right,,,,,,,,,1,7,31,5,space,0.978450333772,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,right,,,,,,,,,1,8,32,7,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,left,,,,,,,,,1,9,33,17,space,1.24937031103,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,right,,,,,,,,,1,10,34,14,space,1.20601633727,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,left,,,,,,,,,1,11,35,2,space,1.06806514515,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,left,,,,,,,,,1,12,36,16,space,1.26612257983,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,left,,,,,,,,,1,13,37,0,space,0.966763233875,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,right,,,,,,,,,1,14,38,6,space,1.02748987651,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,left,,,,,,,,,1,15,39,1,space,0.85394184177,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,right,,,,,,,,,1,16,40,20,space,1.22719095583,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,right,,,,,,,,,1,17,41,22,space,1.12125472651,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,right,,,,,,,,,1,18,42,13,space,1.11998158984,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,right,,,,,,,,,1,19,43,4,space,0.85680107388,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,left,,,,,,,,,1,20,44,9,space,1.02504913334,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,right,,,,,,,,,1,21,45,12,space,0.816156383004,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,left,,,,,,,,,1,22,46,11,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,left,,,,,,,,,1,23,47,10,space,1.00931598848,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,left,,,,,,,,,2,0,48,10,space,1.03286402322,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,right,,,,,,,,,2,1,49,20,space,0.873459825201,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,left,,,,,,,,,2,2,50,0,space,0.957590978742,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,left,,,,,,,,,2,3,51,1,space,0.926899927225,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,left,,,,,,,,,2,4,52,9,space,0.994826856486,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,left,,,,,,,,,2,5,53,18,space,0.894436164373,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,left,,,,,,,,,2,6,54,3,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,right,,,,,,,,,2,7,55,12,space,1.11759637049,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,left,,,,,,,,,2,8,56,8,space,1.11211746186,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,left,,,,,,,,,2,9,57,16,space,1.21675541165,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,left,,,,,,,,,2,10,58,11,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,left,,,,,,,,,2,11,59,17,space,1.19944085072,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,right,,,,,,,,,2,12,60,4,space,0.993895872241,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,right,,,,,,,,,2,13,61,13,space,0.909852369505,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,right,,,,,,,,,2,14,62,5,space,0.84753725683,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,left,,,,,,,,,2,15,63,2,space,0.966837894201,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,right,,,,,,,,,2,16,64,14,space,0.979203711645,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,right,,,,,,,,,2,17,65,15,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,right,,,,,,,,,2,18,66,21,space,0.863105576267,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,right,,,,,,,,,2,19,67,7,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,right,,,,,,,,,2,20,68,23,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,right,,,,,,,,,2,21,69,22,space,1.21151878242,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,left,,,,,,,,,2,22,70,19,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,right,,,,,,,,,2,23,71,6,space,0.952645447955,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,right,,,,,,,,,3,0,72,15,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,right,,,,,,,,,3,1,73,7,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,left,,,,,,,,,3,2,74,9,space,1.03028974353,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,right,,,,,,,,,3,3,75,21,space,1.25969278218,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,right,,,,,,,,,3,4,76,5,space,1.17969427679,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,left,,,,,,,,,3,5,77,0,space,0.912998300063,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,left,,,,,,,,,3,6,78,3,space,0.905074806994,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,right,,,,,,,,,3,7,79,20,space,0.941808735468,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,left,,,,,,,,,3,8,80,11,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,right,,,,,,,,,3,9,81,4,space,0.905284959401,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,left,,,,,,,,,3,10,82,1,space,0.9480151807,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,right,,,,,,,,,3,11,83,22,space,1.06747722127,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,left,,,,,,,,,3,12,84,16,space,1.24998288889,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,right,,,,,,,,,3,13,85,6,space,0.895271535908,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,left,,,,,,,,,3,14,86,17,space,1.26594392583,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,left,,,,,,,,,3,15,87,10,space,0.855965911869,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,left,,,,,,,,,3,16,88,18,space,1.17053096134,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,right,,,,,,,,,3,17,89,12,space,0.995488672443,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,left,,,,,,,,,3,18,90,2,space,0.841130367128,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,right,,,,,,,,,3,19,91,14,space,0.783571026485,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,left,,,,,,,,,3,20,92,19,space,0.880338213376,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,left,,,,,,,,,3,21,93,8,space,1.04369549761,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,right,,,,,,,,,3,22,94,23,space,0.867755887969,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,right,,,,,,,,,3,23,95,13,space,0.810821207723,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,right,,,,,,,,,4,0,96,15,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,left,,,,,,,,,4,1,97,0,space,0.919114650046,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,right,,,,,,,,,4,2,98,14,space,0.975765006446,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,left,,,,,,,,,4,3,99,11,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,right,,,,,,,,,4,4,100,7,space,0.880600467378,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,left,,,,,,,,,4,5,101,3,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,right,,,,,,,,,4,6,102,21,space,1.1630800842,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,left,,,,,,,,,4,7,103,18,space,1.20620183571,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,right,,,,,,,,,4,8,104,5,space,0.963116122301,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,left,,,,,,,,,4,9,105,2,space,1.01560247182,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,right,,,,,,,,,4,10,106,23,space,0.855456140375,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,left,,,,,,,,,4,11,107,19,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,right,,,,,,,,,4,12,108,13,space,1.03466264567,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,left,,,,,,,,,4,13,109,9,space,1.12037011687,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,left,,,,,,,,,4,14,110,10,space,0.845473027997,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,right,,,,,,,,,4,15,111,6,space,0.857036299306,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,right,,,,,,,,,4,16,112,12,space,0.873232282315,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,left,,,,,,,,,4,17,113,16,space,1.27360188236,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,right,,,,,,,,,4,18,114,20,space,0.849678660277,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,right,,,,,,,,,4,19,115,4,space,1.00493694031,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,left,,,,,,,,,4,20,116,1,space,1.12060268833,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,left,,,,,,,,,4,21,117,8,space,1.10517223558,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,right,,,,,,,,,4,22,118,22,space,0.897585028265,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,left,,,,,,,,,4,23,119,17,space,1.05864642015,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,right,,,,,,,,,5,0,120,14,space,0.98887421446,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,left,,,,,,,,,5,1,121,10,space,1.03115151507,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,right,,,,,,,,,5,2,122,6,space,0.832108270744,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,left,,,,,,,,,5,3,123,18,space,1.13626620143,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,left,,,,,,,,,5,4,124,3,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,right,,,,,,,,,5,5,125,15,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,right,,,,,,,,,5,6,126,23,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,left,,,,,,,,,5,7,127,8,space,1.07833376868,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,right,,,,,,,,,5,8,128,22,space,1.26500337333,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,right,,,,,,,,,5,9,129,12,space,1.07277468226,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,right,,,,,,,,,5,10,130,13,space,1.01896861193,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,right,,,,,,,,,5,11,131,5,space,1.06433638912,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,left,,,,,,,,,5,12,132,16,space,0.913218300091,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,right,,,,,,,,,5,13,133,7,space,1.21746513873,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,right,,,,,,,,,5,14,134,21,space,1.23714606186,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,right,,,,,,,,,5,15,135,4,space,0.904689981548,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,left,,,,,,,,,5,16,136,2,space,0.859093264647,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,left,,,,,,,,,5,17,137,0,space,0.823360580744,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,left,,,,,,,,,5,18,138,9,space,0.940016538415,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,right,,,,,,,,,5,19,139,20,space,1.19031385274,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,left,,,,,,,,,5,20,140,1,space,0.923795272863,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,left,,,,,,,,,5,21,141,17,space,1.2109443379,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,left,,,,,,,,,5,22,142,19,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,left,,,,,,,,,5,23,143,11,space,0.869237780221,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,200,left,,,,,,,,,6,0,144,9,space,1.04060383373,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,left,,,,,,,,,6,1,145,2,space,1.00379000683,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,left,,,,,,,,,6,2,146,1,space,0.964018262098,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,350,left,,,,,,,,,6,3,147,19,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,right,,,,,,,,,6,4,148,4,space,0.853568889342,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,left,,,,,,,,,6,5,149,10,space,0.954824006962,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,200,left,,,,,,,,,6,6,150,8,space,1.10758148033,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,right,,,,,,,,,6,7,151,15,space,0.856523943685,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,50,right,,,,,,,,,6,8,152,6,space,0.895027580321,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,350,right,,,,,,,,,6,9,153,22,space,1.17571660644,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,50,right,,,,,,,,,6,10,154,5,space,1.24387156748,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,right,,,,,,,,,6,11,155,7,None,,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,right,,,,,,,,,6,12,156,21,space,1.20267987971,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
central,200,right,,,,,,,,,6,13,157,14,space,1.03755749683,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,50,left,,,,,,,,,6,14,158,3,space,0.877253952667,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
right,350,left,,,,,,,,,6,15,159,17,space,1.28094275948,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,50,left,,,,,,,,,6,16,160,0,space,1.04918593006,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
none,200,left,,,,,,,,,6,17,161,11,space,0.897516933018,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
left,350,left,,,,,,,,,6,18,162,16,space,1.31573042105,2014_II_03_1621,306.103609575,ior,001,2014-02-03MS0,
